"","month","year","BNFSectionName","id","Quantity"
"25795","October","2013","Colouring,Flavouring & Sweetening Agents","October 2013",300
"25796","October","2013","Compound Vit/Mineral Formulations","October 2013",1351331
"25797","October","2013","Contraceptive Devices","October 2013",1565
"25798","October","2013","Contraceptives","October 2013",60751485
"25799","October","2013","Cordials/Soft Drinks","October 2013",1603576
"25800","October","2013","Corti'roids & Other Anti-Inflamm.Preps.","October 2013",2114046
"25801","October","2013","Corticosteroids (Endocrine)","October 2013",33658847
"25802","October","2013","Corticosteroids (Respiratory)","October 2013",2096782
"25803","October","2013","Cough Preparations","October 2013",18453139
"25804","October","2013","Cromoglycate,Rel,Leukotriene Antagonists","October 2013",4956116
"25805","October","2013","Cycloidal Vibration Accessories","October 2013",1730
"25806","October","2013","Cytotoxic Drugs","October 2013",734373
"25807","October","2013","Deodorants","October 2013",235972
"25808","October","2013","Dev For Adjunctive Tt Of Hypertension","October 2013",2
"25809","October","2013","Discharge Solidifying Agents","October 2013",315620
"25810","October","2013","Disinfectants,Preserv&Sterilising Agents","October 2013",2050
"25811","October","2013","Diuretics","October 2013",103085019
"25812","October","2013","Douches","October 2013",3
"25813","October","2013","Drainable Dribbling Appliances","October 2013",3
"25814","October","2013","Drugs Acting On The Ear","October 2013",958246
"25815","October","2013","Drugs Acting On The Nose","October 2013",2320964
"25816","October","2013","Drugs Acting On The Oropharynx","October 2013",36017623
"25817","October","2013","Drugs Affecting Bone Metabolism","October 2013",4059059
"25818","October","2013","Drugs Affecting Intestinal Secretions","October 2013",8871609
"25819","October","2013","Drugs Affecting The Immune Response","October 2013",9307803
"25820","October","2013","Drugs for Dementia","October 2013",5708684
"25821","October","2013","Drugs For Genito-Urinary Disorders","October 2013",37108412
"25822","October","2013","Drugs Used In Diabetes","October 2013",253531027
"25823","October","2013","Drugs Used In Nausea And Vertigo","October 2013",47701184
"25824","October","2013","Drugs Used In Neuromuscular  Disorders","October 2013",18134943
"25825","October","2013","Drugs Used In Obstetrics","October 2013",11
"25826","October","2013","Drugs Used In Park'ism/Related Disorders","October 2013",24151410
"25827","October","2013","Drugs Used In Psychoses & Rel.Disorders","October 2013",33523380
"25828","October","2013","Drugs Used In Rheumatic Diseases & Gout","October 2013",104318067
"25829","October","2013","Drugs Used In Substance Dependence","October 2013",135748210
"25830","October","2013","Drugs used in the Treatment of Obesity","October 2013",4094791
"25831","October","2013","Dry Mouth Products","October 2013",1713375
"25832","October","2013","Dyspep&Gastro-Oesophageal Reflux Disease","October 2013",169760048
"25833","October","2013","Elastic Hosiery","October 2013",160839
"25834","October","2013","Emollient & Barrier Preparations","October 2013",596396110
"25835","October","2013","Emollients","October 2013",92797084
"25836","October","2013","Eye Products","October 2013",1274194
"25837","October","2013","Faecal Collectors","October 2013",1995
"25838","October","2013","Filters/Bridges","October 2013",34347
"25839","October","2013","Flanges","October 2013",181
"25840","October","2013","Fluids And Electrolytes","October 2013",7605621
"25841","October","2013","Foam","October 2013",13
"25842","October","2013","Foods","October 2013",52524120
"25843","October","2013","Gauzes & Gauze Tissue","October 2013",1305885
"25844","October","2013","General Anaesthesia","October 2013",173439
"25845","October","2013","Health Supplements","October 2013",405428
"25846","October","2013","Hypertension and Heart Failure","October 2013",208552990
"25847","October","2013","Hypnotics And Anxiolytics","October 2013",40989586
"25848","October","2013","Hypothalamic&Pituitary Hormones&Antioest","October 2013",1039526
"25849","October","2013","Ileostomy Bags","October 2013",1613788
"25850","October","2013","Immunoglobulins","October 2013",67
"25851","October","2013","Incontinence Belts","October 2013",10
"25852","October","2013","Incontinence Sheath Fixing Strips & Adh","October 2013",35933
"25853","October","2013","Incontinence Sheaths","October 2013",609312
"25854","October","2013","Indwelling Pleural Cath Drain System","October 2013",2807
"25855","October","2013","Inhalation Solutions","October 2013",130216
"25856","October","2013","Insert For Female Stress Incont","October 2013",2860
"25857","October","2013","Intravenous Nutrition","October 2013",50
"25858","October","2013","Irrigation Solutions","October 2013",915618
"25859","October","2013","Irrigation Washout Appliances","October 2013",44708
"25860","October","2013","Jaw Rehabilitation Device","October 2013",274
"25861","October","2013","Laxatives","October 2013",234971047
"25862","October","2013","Leg Bags","October 2013",634706
"25863","October","2013","Leg Ulcer Wrap","October 2013",2
"25864","October","2013","Lints","October 2013",62250
"25865","October","2013","Lipid-Regulating Drugs","October 2013",184491234
"25866","October","2013","Local Anaesthesia","October 2013",1352991
"25867","October","2013","Local Anaesthetics","October 2013",988
"25868","October","2013","Local Prepn for Anal & Rectal Disorders","October 2013",3598327
"25869","October","2013","Local Sclerosants","October 2013",20
"25870","October","2013","Low Friction Products","October 2013",7119
"25871","October","2013","Lubricant Gels","October 2013",1277579
"25872","October","2013","Lymphoedema Garments","October 2013",40787
"25873","October","2013","Metabolic Disorders","October 2013",274123
"25874","October","2013","Micro-Enema - Sodium Citrate","October 2013",3311
"25875","October","2013","Minerals","October 2013",31746438
"25876","October","2013","Miscellaneous Ophthalmic Preparations","October 2013",11010411
"25877","October","2013","Miscellaneous Topical Preparations","October 2013",8674
"25878","October","2013","Mucolytics","October 2013",20361722
"25879","October","2013","Mydriatics And Cycloplegics","October 2013",100444
"25880","October","2013","Nasal Products","October 2013",44315
"25881","October","2013","Night Drainage Bags","October 2013",1793779
"25882","October","2013","Nit,Calc Block & Other Antianginal Drugs","October 2013",137822874
"25883","October","2013","Oral Film Forming Agents","October 2013",106384
"25884","October","2013","Oral Nutrition","October 2013",2207918475
"25885","October","2013","Other Appliances","October 2013",58463954
"25886","October","2013","Other Endocrine Drugs","October 2013",215657
"25887","October","2013","Other Health Supplements","October 2013",518025
"25888","October","2013","Other Preparations","October 2013",58539
"25889","October","2013","Peak Flow Meters","October 2013",18496
"25890","October","2013","Pelvic Toning Devices","October 2013",116
"25891","October","2013","Physical Debridement Device","October 2013",15713
"25892","October","2013","Plantar Pressure Offloading Device","October 2013",4178
"25893","October","2013","Plasters","October 2013",4657
"25894","October","2013","Positive Inotropic Drugs","October 2013",8097769
"25895","October","2013","Preparations For Eczema And Psoriasis","October 2013",11292507
"25896","October","2013","Preparations For Warts And Calluses","October 2013",315509
"25897","October","2013","Pressure Plates/Shields","October 2013",7311
"25898","October","2013","Prosthetic Adhesives","October 2013",155
"25899","October","2013","Selective Preparations","October 2013",10370546
"25900","October","2013","Sex Hormones","October 2013",23737280
"25901","October","2013","Sex Hormones & Antag In Malig Disease","October 2013",6001298
"25902","October","2013","Shampoo&Other Preps For Scalp&Hair Cond","October 2013",27553548
"25903","October","2013","Silk Garments","October 2013",4564
"25904","October","2013","Single Substances","October 2013",235961
"25905","October","2013","Skin Adhesive,Sterile","October 2013",119
"25906","October","2013","Skin Cleansers,Antiseptics & Desloughing","October 2013",8590362
"25907","October","2013","Skin Closure Strips, Sterile","October 2013",61227
"25908","October","2013","Skin Fillers And Protectives","October 2013",952887
"25909","October","2013","Skin Protectors","October 2013",467815
"25910","October","2013","Soft-Tissue Disorders & Topical Pain Rel","October 2013",61052152
"25911","October","2013","Stable Angina, Acute/Crnry Synd&Fibrin","October 2013",30
"25912","October","2013","Stockinette","October 2013",195049
"25913","October","2013","Stoma Caps/Dressings","October 2013",71895
"25914","October","2013","Stoma Care","October 2013",9064
"25915","October","2013","Sunscreens And Camouflagers","October 2013",2044011
"25916","October","2013","Surgical Adhesive Tape","October 2013",120802
"25917","October","2013","Surgical Sutures","October 2013",189
"25918","October","2013","Suspensory Systems","October 2013",3305
"25919","October","2013","Swabs","October 2013",7231926
"25920","October","2013","Sympathomimetics","October 2013",173263
"25921","October","2013","Systemic Nasal Decongestants","October 2013",1413701
"25922","October","2013","Thyroid And Antithyroid Drugs","October 2013",91666845
"25923","October","2013","Top Local Anaesthetics & Antipruritics","October 2013",4718925
"25924","October","2013","Topical Circulatory Preparations","October 2013",665056
"25925","October","2013","Topical Corticosteroids","October 2013",52428865
"25926","October","2013","Tracheostomy & Laryngectomy Appliances","October 2013",424512
"25927","October","2013","Treatment Of Glaucoma","October 2013",5145071
"25928","October","2013","Treatment Of Vaginal & Vulval Conditions","October 2013",3983462
"25929","October","2013","Trusses","October 2013",465
"25930","October","2013","Tubing & Accessories","October 2013",6177
"25931","October","2013","Tubing And Accessories","October 2013",91035
"25932","October","2013","Two Piece Ostomy Systems","October 2013",1179149
"25933","October","2013","Urinal Systems","October 2013",10268
"25934","October","2013","Urostomy Bags","October 2013",276750
"25935","October","2013","Vaccines And Antisera","October 2013",30069
"25936","October","2013","Vacuum Pumps for Erectile Dysfunction","October 2013",2245
"25937","October","2013","Vaginal Dilators","October 2013",289
"25938","October","2013","Vaginal Moisturisers","October 2013",21023
"25939","October","2013","Vaginal PH Correction Products","October 2013",13771
"25940","October","2013","Vehicles and Emulsifying Agents","October 2013",5453856
"25941","October","2013","Venous Ulcer Compression System","October 2013",8836
"25942","October","2013","Vitamins","October 2013",104443184
"25943","October","2013","Waters","October 2013",5256454
"25944","October","2013","Wound Management & other Dressings","October 2013",6870726
